YEAR,MONTH,SECTOR,DISTRICT,PSU,HUNIT,HHOLD,SERNO,RSHIP,SEX,BYEAR,BMONTH,AGE,ETH,REL,MARITAL,EDU,DEGREE,CUEDU,SIN,TAMIL,ENG,P15,P16,P17,P18,P19,P20,P21,Q2,Q3,Q4,Q5,Q6_A,Q6_B_1,Q6_B_2,Q6_B_3,Q7,Q8,Q8A,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40_A,Q40_B,Q41,Q42,Q43,Q44,Q45,Q45A,Q45_A_1,Q45_A_2,Q45_A_3,Q45_B_1,Q45_B_2,Q45_B_3,Q45_B_4,Q45_C_1,Q46,Q46A,Q46_A_1,Q46_A_2,Q46_A_3,Q46_B_1,Q46_B_2,Q46_B_3,Q46_B_4,Q46_C_1,Q47,Q48,Q49_1,Q49_2,Q49_3,Q50,Q51,Q52,Q53,Q54,Q55_A,Q55_B_1,Q55_B_2,Q55_B_3,Q56,Q57,Q58,Q59,Q60A,Q60B,Q61,Q62,Q63_A_22,Q63_A_3,Q63_A_42,Q63_A_5,Q63_B_22,Q63_B_3,Q63_B_42,Q63_B_5,Q64,Annual_Factor
2023,10,2,13,93,5,1,2,2,2,1978,7,45,1,1,2,8, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,2280.832675
2023,10,2,13,93,5,1,3,3,1,1997,11,25,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , ,3, , , , , , ,45000,1,2, , , ,2, , , , , , , , ,7,2280.832675
2023,10,2,13,93,5,1,4,3,2,2003,12,19,1,1,1,13, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,9321,20234,13,1,2,1,2,3,3,1,1,5,1,1,65,65, ,2, , , , , , , , , , , , , , , ,65,65, , , , ,1,1,35000,5000,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2280.832675
2023,10,2,13,93,5,1,5,3,1,2005,8,18,1,1,1,12, ,1,1,2,1,1,1,1,1,1,1,1,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , ,6,2280.832675
2023,10,2,13,93,5,1,6,3,1,2009,1,14,1,1,1,9, ,1,1,2,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2280.832675
2023,10,3,13,94,3,1,1,1,1,1950,12,72,3,2,2,2, ,5,2,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,7,484.387569
2023,10,3,13,94,7,1,1,1,2,1958,10,65,3,2,2,4, ,5,2,2,2,1,1,2,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,484.387569
2023,10,3,13,94,7,1,2,2,1,1961,9,62,3,2,2,4, ,5,2,1,2,1,1,1,1,1,1,2,1,1, , , , , , ,9211,96099,13,1,2,2,2,2,3,2,4,1,9,1,50,10,3,2, , , , , , , , , , , , , , , ,50,10, , , , ,1,2, , , ,2000,2, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,484.387569
2023,10,3,13,94,10,1,1,1,2,1968,12,54,3,2,3,2, ,5,2,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,484.387569
2023,10,3,13,94,10,1,2,3,2,2006,1,17,3,2,1,9, ,5,2,1,2,1,1,1,1,1,1,2,1,1, , , , , , ,8153,14109,11,1,2,2,2,1,3,1,1,6,1,1,45,45, ,2, , , , , , , , , , , , , , , ,45,45, , , , ,1,1,21500,0,1500, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,2,484.387569
2023,10,3,13,94,10,1,3,3,1,2002,10,21,3,2,1,9, ,5,1,1,2,1,1,1,1,1,1,2,1,1, , , , , , ,9322,14109,11,1,1,2,2,1,3,1,1,6,1,1,48,48, ,2, , , , , , , , , , , , , , , ,48,48, , , , ,1,1,20000,0,1500, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,484.387569
2023,10,3,13,95,6,1,1,1,1,1980,6,43,2,1,2,8, ,5,2,1,2,1,1,1,1,1,1,2,1,1, , , , , , ,9411,10799,13,3, , , , , ,2,2,7,2,1,28,28, ,2, , , , , , , , , , , , , , , ,28, ,2, , , ,2, , , , , , , , ,30000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,4,666.8613065
2023,10,3,13,95,6,1,2,4,2,1953,6,70,2,2,3,2, ,5,2,2,2,1,2,2,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,7,666.8613065
2023,10,1,13,96,1,1,1,1,2,1992,4,31,1,1,2,10, ,5,1,2,1,1,1,1,1,1,1,2,1,1, , , , , , ,7531,14101,13,2, , , , , ,2,3,1,2,1,50,50, ,2, , , , , , , , , , , , , , , ,50,50, , , , ,2, , , , , , , , ,85000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,1,1589.532162
2023,10,1,13,96,1,1,2,3,1,2013,3,10,1,1,1,5, ,1,1,2,2,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1589.532162
2023,10,1,13,96,1,1,3,3,1,2018,6,5,1,1,1,19, ,5, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1589.532162
2023,10,1,13,96,1,1,4,3,1,2022,11,0,1,1,1, , , , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1589.532162
2023,10,1,13,96,7,1,1,1,1,1963,12,59,1,1,2,11, ,5,1,2,1,1,1,1,1,1,1,2,1,1, , , , , , ,8322,49229,13,3, , , , , ,2,3,7,2,1,30,20,3,2, , , , , , , , , , , , , , , ,30, ,2, , , ,2, , , , , , , , ,50000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,213,1,2,6, , , , , ,1589.532162
2023,10,1,13,96,7,1,2,2,2,1965,7,58,1,1,2,13, ,5,1,2,1,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,1,1589.532162
2023,10,1,13,96,7,1,3,3,2,1995,1,28,1,1,2,13, ,5,1,2,1,1,1,1,1,1,1,2,1,1, , , , , , ,4110,84110,13,1,1,1,1,1,2, , , , , ,40,40, ,2, , , , , , , , , , , , , , , ,40,40, , , , ,1,1,45000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,718,2,2,36, , , , , ,1589.532162
2023,10,1,13,96,7,1,4,3,2,2000,3,23,1,1,1,13, ,5,1,2,1,1,1,1,1,1,1,1,1,1, , , , , , ,5121,55101,13,1,2,2,2,1,3,1,1,4,1,1,50,50, ,2, , , , , , , , , , , , , , , ,50,50, , , , ,1,1,20000,0,2000, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,827,2,45,24, , , , , ,1589.532162
2023,10,1,13,96,7,1,5,3,2,2001,5,22,1,1,1,13, ,2,1,2,1,1,1,1,1,1,1,1,1,1, , , , , , ,3313,56299,13,1,2,1,2,1,3,1,1,4,1,1,48,48, ,2, , , , , , , , , , , , , , , ,48,48, , , , ,1,1,25000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,6,1589.532162
2023,10,1,13,96,7,1,6,5,1,1995,11,27,1,1,2,13, ,5,1,2,1,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,4, , , , , , , , , , , , , ,2, , , , , , , , ,10,1589.532162
2023,10,1,13,96,7,1,7,5,2,2022,9,1,1,1,1, , , , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1589.532162
2023,10,2,13,97,3,1,1,1,1,1963,5,60,1,1,2,19, ,5,2,2,2,2,3,1,3,3,2,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,4, , , , , , , , , , , , , ,2, , , , , , , , ,2,1834.067231
2023,10,2,13,97,3,1,2,2,2,1969,1,54,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,9520,47899,13,3, , , , , ,2,3,7,2,3,40,40, ,2, , , , , , , , , , , , , , , ,40,40, , , , ,2, , , , , , , , ,15000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,2,1834.067231
2023,10,2,13,97,3,1,3,3,2,2001,2,22,1,1,2,11, ,5,1,2,1,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,1,718,1,46,6, , , , , ,1834.067231
2023,10,2,13,97,3,1,4,5,1,1998,3,25,1,1,2,11, ,5,1,2,1,1,1,1,1,1,1,2,1,1, , , , , , ,3322,11041,13,1,1,1,1,1,3,1,1,5,1,1,55,55, ,2, , , , , , , , , , , , , , , ,55,55, , , , ,1,1,40000,8000,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,111,2,45,1, , , , , ,1834.067231
2023,10,2,13,97,10,1,1,1,1,1981,8,42,1,1,2,13, ,5,1,2,1,1,1,1,1,1,1,2,1,1, , , , , , ,1420,46633,13,2, , , , , ,2,1,1,2,1,55,55, ,2, , , , , , , , , , , , , , , ,55,55, , , , ,2, , , , , , , , ,150000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,1,1834.067231
2023,10,2,13,97,10,1,2,2,2,1981,7,42,1,1,2,13, ,5,1,2,1,1,1,1,1,1,1,2,1,1, , , , , , ,2222,86205,13,1,1,1,1,1,1, , , , , ,45,45, ,2, , , , , , , , , , , , , , , ,45,45, , , , ,1,1,50000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,1,1834.067231
2023,10,2,13,97,10,1,3,3,2,2009,2,14,1,1,1,8, ,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1834.067231
2023,10,2,13,97,10,1,4,3,1,2013,6,10,1,1,1,4, ,1,1,2,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1834.067231
2023,10,2,13,98,4,1,1,1,2,1989,9,34,1,1,2,13, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,2,1729.764984
2023,10,2,13,98,4,1,2,3,2,2014,5,9,1,1,1,3, ,1, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1729.764984
2023,10,2,13,98,4,1,3,4,2,1952,9,71,1,1,3,9, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,2,1729.764984
2023,10,2,13,98,4,1,4,5,2,1930,9,93,1,1,3,4, ,5,1,2,2,2,2,3,3,3,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,7,1729.764984
2023,10,2,13,99,1,1,1,1,2,1957,3,66,1,1,3,10, ,5,1,2,2,2,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,10,1252.841076
2023,10,2,13,99,5,1,1,1,1,1979,5,44,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,7231,45403,13,3, , , , , ,2,2,7,2,1,45,45, ,2, , , , , , , , , , , , , , , ,45,45, , , , ,2, , , , , , , , ,15000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,10,1252.841076
2023,10,2,13,99,5,1,2,2,2,1984,9,39,1,1,2,13, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,7531,14101,13,1,2,1,2,2,3,1,1,5,2,1,45,45, ,2, , , , , , , , , , , , , , , ,45,45, , , , ,1,1,25000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,10,1252.841076
2023,10,2,13,99,5,1,3,3,1,2015,4,8,1,1,1,2, ,1, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1252.841076
2023,10,2,13,99,5,1,4,3,2,2022,9,1,1,1,1, , , , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1252.841076
2023,10,2,13,99,5,1,5,4,2,1943,5,80,1,1,3,19, ,5,2,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,10,1252.841076
2023,10,2,13,100,1,1,1,1,1,1944,6,79,1,1,2,10, ,5,1,2,2,1,2,2,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,7,1288.052949
2023,10,2,13,100,1,1,2,2,2,1950,12,72,1,1,2,3, ,5,2,2,2,2,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,1288.052949
2023,10,2,13,100,1,1,3,3,1,1985,10,38,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,9629,96099,13,1,4, , , , ,2,3,1,3,3,40,40, ,2, , , , , , , , , , , , , , , ,40,40, , , , ,1,2, , , ,1500,15, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1288.052949
2023,10,2,13,100,1,1,4,5,2,1986,7,37,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,9212,1271,13,1,4, , , , ,2,3,1,2,1,40,40, ,2, , , , , , , , , , , , , , , ,40,40, , , , ,1,2, , , ,1200,18, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1288.052949
2023,10,2,13,100,6,1,1,1,1,1979,9,44,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,7116,41003,13,3, , , , , ,2,3,7,3,2,60,60, ,2, , , , , , , , , , , , , , , ,60,60, , , , ,2, , , , , , , , ,3000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1288.052949
2023,10,2,13,100,6,1,2,2,2,1977,5,46,1,1,2,13, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,9212,1271,13,3, , , , , ,2,3,7,2,1,20,20, ,2, , , , , , , , , , , , , , , ,20, ,2, , , ,2, , , , , , , , ,2501,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1288.052949
2023,10,2,13,100,6,1,3,3,1,2005,8,18,1,1,1,11, ,1,1,2,1,1,1,1,1,1,1,1,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , ,6,1288.052949
2023,10,2,13,100,6,1,4,3,1,2010,6,13,1,1,1,7, ,1,1,2,2,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1288.052949
2023,10,2,13,100,10,1,1,1,1,1962,5,61,1,1,2,6, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,6114,1271,13,3, , , , , ,1,3,7,2,1,30,30, ,2, , , , , , , , , , , , , , , ,30, ,2, , , ,2, , , , , , , , ,400000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1288.052949
2023,10,2,13,100,10,1,2,2,2,1969,11,53,1,1,2,11, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,5321,86101,13,1,1,1,1,1,1, , , , , ,44,75, ,2, , , , , , , , , , , , , , , ,44,75, , , , ,1,1,52000,18000,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1288.052949
2023,10,2,13,100,10,1,3,3,1,1997,9,26,1,1,1,13, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,3441,59122,13,3, , , , , ,2,3,7,2,1,85,85, ,2, , , , , , , , , , , , , , , ,85,85, , , , ,2, , , , , , , , ,45000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,111,2,1,18, , , , , ,1288.052949
2023,10,2,13,100,10,1,4,3,1,2003,9,20,1,1,1,13, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,10,1288.052949
2023,11,2,13,101,5,1,1,1,1,1951,9,72,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,7,1897.578005
2023,11,2,13,101,5,1,2,2,2,1962,3,61,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,7,1897.578005
2023,11,2,13,101,5,1,3,3,1,1987,5,36,1,1,2,13, ,5,1,2,1,1,1,1,1,1,1,2,1,1, , , , , , ,9629,14309,13,1,1,1,1,1,3,1,1,6,1,1,50,50, ,2, , , , , , , , , , , , , , , ,50,50, , , , ,1,1,30000,15000,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1897.578005
2023,11,2,13,101,5,1,4,3,1,1988,12,34,1,1,1,13, ,5,1,2,1,1,1,1,1,1,1,2,1,1, , , , , , ,9629,14309,13,1,1,1,1,1,3,1,1,6,1,1,50,50, ,2, , , , , , , , , , , , , , , ,50,50, , , , ,1,1,30000,15000,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1897.578005
2023,11,2,13,101,5,1,5,5,2,1989,8,34,1,1,2,13, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,1897.578005
2023,11,2,13,101,5,1,6,5,2,2019,9,4,1,1,1, , , , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1897.578005
2023,11,2,13,102,2,1,1,1,1,1986,6,37,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,7231,45202,13,1,2,2,2,2,3,2,3,1,2,1,20,10,3,2, , , , , , , , , , , , , , , ,20, ,1,1,20,1,1,2, , , ,3000,10, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2066.088793
2023,11,2,13,102,2,1,2,2,2,1984,6,39,1,1,2,11, ,5,1,2,1,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,5, , , ,1, ,1, ,1,1,2, ,7531,30000,1,2, , , ,2, , , , , , , , ,7,2066.088793
2023,11,2,13,102,2,1,3,3,2,2009,7,14,1,1,1,9, ,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2066.088793
2023,11,2,13,102,2,1,4,3,1,2014,9,9,1,1,1,4, ,1, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2066.088793
2023,11,2,13,102,7,1,1,1,1,1990,10,33,1,1,1,10, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,9629,96099,13,1,2,2,2,2,3,2,3,1,2,2,40,40, ,2, , , , , , , , , , , , , , , ,40,40, , , , ,1,2, , , ,1800,20, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,931,1,43,3, , , , , ,2066.088793
2023,11,2,13,103,2,1,1,1,2,1999,9,24,1,1,2,11, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,2,3020.634375
2023,11,2,13,103,2,1,2,3,2,2021,3,2,1,1,1, , , , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3020.634375
2023,11,2,13,103,2,1,3,4,2,1969,2,54,1,1,3,9, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,2,3020.634375
2023,11,2,13,103,9,1,1,1,1,1980,12,42,1,1,2,13, ,5,1,2,1,1,1,1,1,1,1,2,1,1, , , , , , ,3322,82114,13,3, , , , , ,1,2,7,9,1,50,40,8,2, , , , , , , , , , , , , , , ,50,40, , , , ,2, , , , , , , , ,150000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,719,1,45,12, , , , , ,3020.634375
2023,11,2,13,103,9,1,2,2,2,1981,1,42,1,1,2,13, ,5,1,2,1,1,1,1,1,1,1,2,1,1, , , , , , ,3322,14106,13,1,1,1,1,1,3,1,1,6,1,1,40,40, ,2, , , , , , , , , , , , , , , ,40,40, , , , ,1,1,100000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,2,3020.634375
2023,11,2,13,103,9,1,3,3,2,2011,7,12,1,1,1,6, ,1,1,2,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3020.634375
2023,11,2,13,103,9,1,4,3,2,2013,5,10,1,1,1,5, ,1,1,2,2,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3020.634375
